id,Institution,Minute Index,Date,Hour,Minute,Motivation,Sessions,Session Duration,Pageviews,Pages / Session,Landing Page,User Type,Traffic Type,Operating System,City,Region,Country
189,AGO,59912,20160110,14,32,Explorer,0,0:00:00,8,0,/home,New Visitor,direct,iOS,Toronto,Ontario,Canada
190,AGO,59913,20160110,14,33,Explorer,0,0:00:00,3,0,/home,New Visitor,direct,iOS,Toronto,Ontario,Canada
191,AGO,59914,20160110,14,34,Explorer,0,0:00:00,11,0,/home,New Visitor,direct,iOS,Toronto,Ontario,Canada
192,AGO,59915,20160110,14,35,Explorer,0,0:00:00,11,0,/home,New Visitor,direct,iOS,Toronto,Ontario,Canada
193,AGO,59916,20160110,14,36,Explorer,0,0:00:00,14,0,/home,New Visitor,direct,iOS,Toronto,Ontario,Canada
194,AGO,59918,20160110,14,38,Explorer,0,0:00:00,8,0,/home,New Visitor,direct,iOS,Toronto,Ontario,Canada
195,AGO,59919,20160110,14,39,Explorer,0,0:00:00,6,0,/home,New Visitor,direct,iOS,Toronto,Ontario,Canada
196,AGO,59920,20160110,14,40,Explorer,0,0:00:00,6,0,/home,New Visitor,direct,iOS,Toronto,Ontario,Canada
197,AGO,59921,20160110,14,41,Explorer,0,0:00:00,8,0,/home,New Visitor,direct,iOS,Toronto,Ontario,Canada
198,AGO,59922,20160110,14,42,Explorer,0,0:00:00,6,0,/home,New Visitor,direct,iOS,Toronto,Ontario,Canada
199,AGO,59923,20160110,14,43,Explorer,0,0:00:00,11,0,/home,New Visitor,direct,iOS,Toronto,Ontario,Canada
200,AGO,60583,20160111,1,43,Explorer,3,1:56:00,3,1,/exhibitions,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
201,AGO,60584,20160111,1,44,Explorer,0,0:00:00,3,0,/exhibitions,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
202,AGO,60586,20160111,1,46,Explorer,0,0:00:00,6,0,/exhibitions,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
203,AGO,60591,20160111,1,51,Explorer,0,0:00:00,3,0,/exhibitions,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
204,AGO,60596,20160111,1,56,Explorer,0,0:00:00,3,0,/exhibitions,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
205,AGO,60599,20160111,1,59,Explorer,0,0:00:00,3,0,/exhibitions,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
206,AGO,60603,20160111,2,3,Explorer,0,0:00:00,6,0,/exhibitions,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
207,AGO,60605,20160111,2,5,Explorer,0,0:00:00,3,0,/exhibitions,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
208,AGO,60608,20160111,2,8,Explorer,0,0:00:00,3,0,/exhibitions,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
209,AGO,60621,20160111,2,21,Explorer,0,0:00:00,3,0,/exhibitions,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
210,AGO,60622,20160111,2,22,Explorer,0,0:00:00,6,0,/exhibitions,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
211,AGO,60623,20160111,2,23,Explorer,0,0:00:00,6,0,/exhibitions,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
212,AGO,60624,20160111,2,24,Explorer,0,0:00:00,8,0,/exhibitions,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
213,AGO,61231,20160111,12,31,Explorer,3,0:06:50,3,1,/agoid2028,New Visitor,organic,iOS,Hamilton,Ontario,Canada
214,AGO,61232,20160111,12,32,Explorer,0,0:00:00,3,0,/agoid2028,New Visitor,organic,iOS,Hamilton,Ontario,Canada
215,AGO,61233,20160111,12,33,Explorer,0,0:00:00,3,0,/agoid2028,New Visitor,organic,iOS,Hamilton,Ontario,Canada
216,AGO,62715,20160112,13,15,Explorer,3,1:03:57,11,3.67,/home,New Visitor,organic,Windows,Seattle,Washington,United States
217,AGO,62719,20160112,13,19,Explorer,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Seattle,Washington,United States
218,AGO,62720,20160112,13,20,Explorer,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Seattle,Washington,United States
219,AGO,62738,20160112,13,38,Explorer,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Seattle,Washington,United States
220,AGO,62793,20160112,14,33,Explorer,3,0:58:03,11,3.67,/courses-workshops-kids,New Visitor,organic,Windows,Toronto,Ontario,Canada
221,AGO,62794,20160112,14,34,Explorer,0,0:00:00,8,0,/courses-workshops-kids,New Visitor,organic,Windows,Toronto,Ontario,Canada
222,AGO,62795,20160112,14,35,Explorer,0,0:00:00,11,0,/courses-workshops-kids,New Visitor,organic,Windows,Toronto,Ontario,Canada
223,AGO,62813,20160112,14,53,Explorer,0,0:00:00,3,0,/courses-workshops-kids,New Visitor,organic,Windows,Toronto,Ontario,Canada
224,AGO,64022,20160113,11,2,Explorer,3,0:03:03,3,1,/ccc-at-the-ago-david-bowie,New Visitor,video,Windows,Toronto,Ontario,Canada
225,AGO,64023,20160113,11,3,Explorer,0,0:00:00,3,0,/ccc-at-the-ago-david-bowie,New Visitor,video,Windows,Toronto,Ontario,Canada
226,AGO,64024,20160113,11,4,Explorer,0,0:00:00,3,0,/ccc-at-the-ago-david-bowie,New Visitor,video,Windows,Toronto,Ontario,Canada
227,AGO,64294,20160113,15,34,Explorer,3,0:04:19,6,2,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
228,AGO,64295,20160113,15,35,Explorer,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
229,AGO,64659,20160113,21,39,Explorer,3,0:14:43,8,2.67,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
230,AGO,64664,20160113,21,44,Explorer,0,0:00:00,6,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
231,AGO,64822,20160114,0,22,Explorer,3,0:06:53,6,2,/paterson-ewen,Returning Visitor,organic,iOS,Toronto,Ontario,Canada
232,AGO,64823,20160114,0,23,Explorer,0,0:00:00,8,0,/paterson-ewen,Returning Visitor,organic,iOS,Toronto,Ontario,Canada
233,AGO,64824,20160114,0,24,Explorer,0,0:00:00,11,0,/paterson-ewen,Returning Visitor,organic,iOS,Toronto,Ontario,Canada
234,AGO,68646,20160116,16,6,Explorer,3,0:33:16,3,1,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
235,AGO,68648,20160116,16,8,Explorer,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
236,AGO,68651,20160116,16,11,Explorer,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
237,AGO,68652,20160116,16,12,Explorer,0,0:00:00,6,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
238,AGO,68653,20160116,16,13,Explorer,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
239,AGO,68655,20160116,16,15,Explorer,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
240,AGO,68656,20160116,16,16,Explorer,0,0:00:00,6,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
241,AGO,68657,20160116,16,17,Explorer,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
242,AGO,68664,20160116,16,24,Explorer,3,0:03:56,3,1,/exhibitions,New Visitor,organic,iOS,Delta,British Columbia,Canada
243,AGO,68665,20160116,16,25,Explorer,0,0:00:00,3,0,/exhibitions,New Visitor,organic,iOS,Delta,British Columbia,Canada
244,AGO,69947,20160117,13,47,Explorer,3,0:19:55,3,1,/whatson,Returning Visitor,organic,BlackBerry,Toronto,Ontario,Canada
245,AGO,69950,20160117,13,50,Explorer,0,0:00:00,3,0,/whatson,Returning Visitor,organic,BlackBerry,Toronto,Ontario,Canada
246,AGO,69952,20160117,13,52,Explorer,0,0:00:00,3,0,/whatson,Returning Visitor,organic,BlackBerry,Toronto,Ontario,Canada
247,AGO,69953,20160117,13,53,Explorer,0,0:00:00,6,0,/whatson,Returning Visitor,organic,BlackBerry,Toronto,Ontario,Canada
248,AGO,69954,20160117,13,54,Explorer,0,0:00:00,6,0,/whatson,Returning Visitor,organic,BlackBerry,Toronto,Ontario,Canada
249,AGO,70411,20160117,21,31,Explorer,3,0:12:31,3,1,/home,New Visitor,organic,Android,Morro Bay,California,United States
250,AGO,70413,20160117,21,33,Explorer,0,0:00:00,6,0,/home,New Visitor,organic,Android,Morro Bay,California,United States
251,AGO,70414,20160117,21,34,Explorer,0,0:00:00,6,0,/home,New Visitor,organic,Android,Morro Bay,California,United States
252,AGO,70415,20160117,21,35,Explorer,0,0:00:00,3,0,/home,New Visitor,organic,Android,Morro Bay,California,United States
253,AGO,71390,20160118,13,50,Explorer,3,0:24:53,3,1,/agoid2028,Returning Visitor,organic,iOS,Hamilton,Ontario,Canada
254,AGO,71397,20160118,13,57,Explorer,0,0:00:00,3,0,/agoid2028,Returning Visitor,organic,iOS,Hamilton,Ontario,Canada
255,AGO,71399,20160118,13,59,Explorer,0,0:00:00,3,0,/agoid2028,Returning Visitor,organic,iOS,Hamilton,Ontario,Canada
256,AGO,71453,20160118,14,53,Explorer,3,0:25:46,3,1,/fridaynights?cluid=3337213,Returning Visitor,referral,BlackBerry,Toronto,Ontario,Canada
257,AGO,71454,20160118,14,54,Explorer,0,0:00:00,3,0,/fridaynights?cluid=3337213,Returning Visitor,referral,BlackBerry,Toronto,Ontario,Canada
258,AGO,71455,20160118,14,55,Explorer,0,0:00:00,3,0,/fridaynights?cluid=3337213,Returning Visitor,referral,BlackBerry,Toronto,Ontario,Canada
259,AGO,71456,20160118,14,56,Explorer,0,0:00:00,6,0,/fridaynights?cluid=3337213,Returning Visitor,referral,BlackBerry,Toronto,Ontario,Canada
260,AGO,71458,20160118,14,58,Explorer,0,0:00:00,6,0,/fridaynights?cluid=3337213,Returning Visitor,referral,BlackBerry,Toronto,Ontario,Canada
261,AGO,71460,20160118,15,0,Explorer,0,0:00:00,3,0,/fridaynights?cluid=3337213,Returning Visitor,referral,BlackBerry,Toronto,Ontario,Canada
262,AGO,71461,20160118,15,1,Explorer,0,0:00:00,3,0,/fridaynights?cluid=3337213,Returning Visitor,referral,BlackBerry,Toronto,Ontario,Canada
263,AGO,71462,20160118,15,2,Explorer,0,0:00:00,6,0,/fridaynights?cluid=3337213,Returning Visitor,referral,BlackBerry,Toronto,Ontario,Canada
264,AGO,72075,20160119,1,15,Explorer,3,0:13:27,3,1,/home,New Visitor,organic,iOS,Toronto,Ontario,Canada
265,AGO,72076,20160119,1,16,Explorer,0,0:00:00,3,0,/home,New Visitor,organic,iOS,Toronto,Ontario,Canada
266,AGO,72077,20160119,1,17,Explorer,0,0:00:00,8,0,/home,New Visitor,organic,iOS,Toronto,Ontario,Canada
267,AGO,72078,20160119,1,18,Explorer,0,0:00:00,6,0,/home,New Visitor,organic,iOS,Toronto,Ontario,Canada
268,AGO,72080,20160119,1,20,Explorer,0,0:00:00,3,0,/home,New Visitor,organic,iOS,Toronto,Ontario,Canada
269,AGO,72893,20160119,14,53,Explorer,3,1:08:49,6,2,/home,New Visitor,direct,Windows,Markham,Ontario,Canada
270,AGO,72894,20160119,14,54,Explorer,0,0:00:00,11,0,/home,New Visitor,direct,Windows,Markham,Ontario,Canada
271,AGO,72896,20160119,14,56,Explorer,0,0:00:00,6,0,/home,New Visitor,direct,Windows,Markham,Ontario,Canada
272,AGO,72905,20160119,15,5,Explorer,0,0:00:00,3,0,/home,New Visitor,direct,Windows,Markham,Ontario,Canada
273,AGO,72907,20160119,15,7,Explorer,0,0:00:00,3,0,/home,New Visitor,direct,Windows,Markham,Ontario,Canada
274,AGO,72910,20160119,15,10,Explorer,0,0:00:00,8,0,/home,New Visitor,direct,Windows,Markham,Ontario,Canada
275,AGO,72913,20160119,15,13,Explorer,0,0:00:00,3,0,/home,New Visitor,direct,Windows,Markham,Ontario,Canada
276,AGO,72914,20160119,15,14,Explorer,0,0:00:00,8,0,/home,New Visitor,direct,Windows,Markham,Ontario,Canada
277,AGO,72915,20160119,15,15,Explorer,0,0:00:00,11,0,/home,New Visitor,direct,Windows,Markham,Ontario,Canada
278,AGO,72917,20160119,15,17,Explorer,0,0:00:00,3,0,/home,New Visitor,direct,Windows,Markham,Ontario,Canada
279,AGO,72918,20160119,15,18,Explorer,0,0:00:00,3,0,/home,New Visitor,direct,Windows,Markham,Ontario,Canada
280,AGO,72991,20160119,16,31,Explorer,3,0:06:11,8,2.67,/home,New Visitor,organic,iOS,Toronto,Ontario,Canada
281,AGO,72992,20160119,16,32,Explorer,0,0:00:00,6,0,/home,New Visitor,organic,iOS,Toronto,Ontario,Canada
282,AGO,72993,20160119,16,33,Explorer,0,0:00:00,6,0,/home,New Visitor,organic,iOS,Toronto,Ontario,Canada
283,AGO,73245,20160119,20,45,Explorer,3,0:18:47,3,1,/adults,New Visitor,organic,Macintosh,Toronto,Ontario,Canada
284,AGO,73247,20160119,20,47,Explorer,0,0:00:00,3,0,/adults,New Visitor,organic,Macintosh,Toronto,Ontario,Canada
285,AGO,73248,20160119,20,48,Explorer,0,0:00:00,3,0,/adults,New Visitor,organic,Macintosh,Toronto,Ontario,Canada
286,AGO,73249,20160119,20,49,Explorer,0,0:00:00,6,0,/adults,New Visitor,organic,Macintosh,Toronto,Ontario,Canada
287,AGO,73250,20160119,20,50,Explorer,0,0:00:00,11,0,/adults,New Visitor,organic,Macintosh,Toronto,Ontario,Canada
288,AGO,73251,20160119,20,51,Explorer,0,0:00:00,11,0,/adults,New Visitor,organic,Macintosh,Toronto,Ontario,Canada
289,AGO,75775,20160121,14,55,Explorer,3,1:35:20,3,1,/turner-whistler-monet,New Visitor,organic,iOS,Vancouver,British Columbia,Canada
290,AGO,75780,20160121,15,0,Explorer,0,0:00:00,6,0,/turner-whistler-monet,New Visitor,organic,iOS,Vancouver,British Columbia,Canada
291,AGO,75781,20160121,15,1,Explorer,0,0:00:00,3,0,/turner-whistler-monet,New Visitor,organic,iOS,Vancouver,British Columbia,Canada
292,AGO,75784,20160121,15,4,Explorer,0,0:00:00,3,0,/turner-whistler-monet,New Visitor,organic,iOS,Vancouver,British Columbia,Canada
293,AGO,75787,20160121,15,7,Explorer,0,0:00:00,3,0,/turner-whistler-monet,New Visitor,organic,iOS,Vancouver,British Columbia,Canada
294,AGO,75799,20160121,15,19,Explorer,0,0:00:00,3,0,/turner-whistler-monet,New Visitor,organic,iOS,Vancouver,British Columbia,Canada
295,AGO,75800,20160121,15,20,Explorer,0,0:00:00,3,0,/turner-whistler-monet,New Visitor,organic,iOS,Vancouver,British Columbia,Canada
296,AGO,75801,20160121,15,21,Explorer,0,0:00:00,3,0,/turner-whistler-monet,New Visitor,organic,iOS,Vancouver,British Columbia,Canada
297,AGO,75803,20160121,15,23,Explorer,0,0:00:00,8,0,/turner-whistler-monet,New Visitor,organic,iOS,Vancouver,British Columbia,Canada
298,AGO,75805,20160121,15,25,Explorer,0,0:00:00,3,0,/turner-whistler-monet,New Visitor,organic,iOS,Vancouver,British Columbia,Canada
299,AGO,75807,20160121,15,27,Explorer,0,0:00:00,3,0,/turner-whistler-monet,New Visitor,organic,iOS,Vancouver,British Columbia,Canada
300,AGO,75808,20160121,15,28,Explorer,0,0:00:00,3,0,/turner-whistler-monet,New Visitor,organic,iOS,Vancouver,British Columbia,Canada
301,AGO,75809,20160121,15,29,Explorer,0,0:00:00,6,0,/turner-whistler-monet,New Visitor,organic,iOS,Vancouver,British Columbia,Canada
302,AGO,76280,20160121,23,20,Explorer,3,0:03:45,3,1,/home,Returning Visitor,organic,iOS,Oakville,Ontario,Canada
303,AGO,76282,20160121,23,22,Explorer,0,0:00:00,3,0,/home,Returning Visitor,organic,iOS,Oakville,Ontario,Canada
304,AGO,76515,20160122,3,15,Explorer,3,0:19:41,3,1,/kingtut-elementary-artistic-style,New Visitor,organic,Windows,Brisbane,Queensland,Australia
305,AGO,76522,20160122,3,22,Explorer,0,0:00:00,3,0,/kingtut-elementary-artistic-style,New Visitor,organic,Windows,Brisbane,Queensland,Australia
306,AGO,78311,20160123,9,11,Explorer,3,0:05:57,3,1,/membership-overview,Returning Visitor,direct,iOS,Toronto,Ontario,Canada
307,AGO,78312,20160123,9,12,Explorer,0,0:00:00,3,0,/membership-overview,Returning Visitor,direct,iOS,Toronto,Ontario,Canada
308,AGO,78313,20160123,9,13,Explorer,0,0:00:00,6,0,/membership-overview,Returning Visitor,direct,iOS,Toronto,Ontario,Canada
309,AGO,83109,20160126,17,9,Explorer,3,0:03:20,6,2,/camps,New Visitor,referral,Windows,New York,New York,United States
310,AGO,83110,20160126,17,10,Explorer,0,0:00:00,3,0,/camps,New Visitor,referral,Windows,New York,New York,United States
311,AGO,83174,20160126,18,14,Explorer,3,0:32:25,3,1,/home,Returning Visitor,referral,Windows,Toronto,Ontario,Canada
312,AGO,83175,20160126,18,15,Explorer,0,0:00:00,3,0,/home,Returning Visitor,referral,Windows,Toronto,Ontario,Canada
313,AGO,83178,20160126,18,18,Explorer,0,0:00:00,3,0,/home,Returning Visitor,referral,Windows,Toronto,Ontario,Canada
314,AGO,83179,20160126,18,19,Explorer,0,0:00:00,3,0,/home,Returning Visitor,referral,Windows,Toronto,Ontario,Canada
315,AGO,83181,20160126,18,21,Explorer,0,0:00:00,6,0,/home,Returning Visitor,referral,Windows,Toronto,Ontario,Canada
316,AGO,83182,20160126,18,22,Explorer,0,0:00:00,3,0,/home,Returning Visitor,referral,Windows,Toronto,Ontario,Canada
317,AGO,83183,20160126,18,23,Explorer,0,0:00:00,3,0,/home,Returning Visitor,referral,Windows,Toronto,Ontario,Canada
318,AGO,83185,20160126,18,25,Explorer,0,0:00:00,8,0,/home,Returning Visitor,referral,Windows,Toronto,Ontario,Canada
319,AGO,83186,20160126,18,26,Explorer,0,0:00:00,3,0,/home,Returning Visitor,referral,Windows,Toronto,Ontario,Canada
320,AGO,83261,20160126,19,41,Explorer,3,0:10:13,3,1,/home,New Visitor,organic,iOS,Toronto,Ontario,Canada
321,AGO,83263,20160126,19,43,Explorer,0,0:00:00,8,0,/home,New Visitor,organic,iOS,Toronto,Ontario,Canada
322,AGO,83264,20160126,19,44,Explorer,0,0:00:00,3,0,/home,New Visitor,organic,iOS,Toronto,Ontario,Canada
323,AGO,83314,20160126,20,34,Explorer,3,0:27:22,6,2,/home,New Visitor,organic,Windows,Oakville,Ontario,Canada
324,AGO,83315,20160126,20,35,Explorer,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Oakville,Ontario,Canada
325,AGO,83324,20160126,20,44,Explorer,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Oakville,Ontario,Canada
326,AGO,84201,20160127,11,21,Explorer,3,0:41:05,6,2,/membership,New Visitor,organic,Windows,New York,New York,United States
327,AGO,84203,20160127,11,23,Explorer,0,0:00:00,6,0,/membership,New Visitor,organic,Windows,New York,New York,United States
328,AGO,84205,20160127,11,25,Explorer,0,0:00:00,3,0,/membership,New Visitor,organic,Windows,New York,New York,United States
329,AGO,84208,20160127,11,28,Explorer,0,0:00:00,8,0,/membership,New Visitor,organic,Windows,New York,New York,United States
330,AGO,84214,20160127,11,34,Explorer,0,0:00:00,6,0,/membership,New Visitor,organic,Windows,New York,New York,United States
331,AGO,84215,20160127,11,35,Explorer,0,0:00:00,11,0,/membership,New Visitor,organic,Windows,New York,New York,United States
332,AGO,84527,20160127,16,47,Explorer,3,0:13:52,6,2,/stephan-jost-appointed-michael-and-sonja-koerner-director-and-ceo-of-the-art-gallery-of-ontario?cluid=lherd@rogers.com,New Visitor,email,iOS,Oaxaca,Oaxaca,Mexico
333,AGO,84530,20160127,16,50,Explorer,0,0:00:00,3,0,/stephan-jost-appointed-michael-and-sonja-koerner-director-and-ceo-of-the-art-gallery-of-ontario?cluid=lherd@rogers.com,New Visitor,email,iOS,Oaxaca,Oaxaca,Mexico
334,AGO,84532,20160127,16,52,Explorer,0,0:00:00,3,0,/stephan-jost-appointed-michael-and-sonja-koerner-director-and-ceo-of-the-art-gallery-of-ontario?cluid=lherd@rogers.com,New Visitor,email,iOS,Oaxaca,Oaxaca,Mexico
335,AGO,84585,20160127,17,45,Explorer,3,0:19:35,3,1,/home,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
336,AGO,84586,20160127,17,46,Explorer,0,0:00:00,3,0,/home,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
337,AGO,84587,20160127,17,47,Explorer,0,0:00:00,3,0,/home,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
338,AGO,84588,20160127,17,48,Explorer,0,0:00:00,6,0,/home,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
339,AGO,84589,20160127,17,49,Explorer,0,0:00:00,3,0,/home,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
340,AGO,84592,20160127,17,52,Explorer,0,0:00:00,8,0,/home,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
341,AGO,85953,20160128,16,33,Explorer,3,0:09:59,3,1,/stephan-jost-appointed-michael-and-sonja-koerner-director-and-ceo-of-the-art-gallery-of-ontario?cluid=michel@lotbiniere.net,Returning Visitor,direct,BlackBerry,Toronto,Ontario,Canada
342,AGO,85957,20160128,16,37,Explorer,0,0:00:00,3,0,/stephan-jost-appointed-michael-and-sonja-koerner-director-and-ceo-of-the-art-gallery-of-ontario?cluid=michel@lotbiniere.net,Returning Visitor,direct,BlackBerry,Toronto,Ontario,Canada
343,AGO,85974,20160128,16,54,Explorer,3,0:04:55,3,1,/home,Returning Visitor,referral,Macintosh,Toronto,Ontario,Canada
344,AGO,85975,20160128,16,55,Explorer,0,0:00:00,3,0,/home,Returning Visitor,referral,Macintosh,Toronto,Ontario,Canada
345,AGO,85976,20160128,16,56,Explorer,0,0:00:00,3,0,/home,Returning Visitor,referral,Macintosh,Toronto,Ontario,Canada
346,AGO,86247,20160128,21,27,Explorer,3,0:02:57,3,1,/stephan-jost-appointed-michael-and-sonja-koerner-director-and-ceo-of-the-art-gallery-of-ontario?cluid=d.aurandt@bell.net,New Visitor,referral,iOS,Niagara Falls,Ontario,Canada
347,AGO,86248,20160128,21,28,Explorer,0,0:00:00,3,0,/stephan-jost-appointed-michael-and-sonja-koerner-director-and-ceo-of-the-art-gallery-of-ontario?cluid=d.aurandt@bell.net,New Visitor,referral,iOS,Niagara Falls,Ontario,Canada
348,AGO,86904,20160129,8,24,Explorer,3,0:17:37,3,1,/home,New Visitor,referral,Macintosh,Orangeville,Ontario,Canada
349,AGO,86905,20160129,8,25,Explorer,0,0:00:00,3,0,/home,New Visitor,referral,Macintosh,Orangeville,Ontario,Canada
350,AGO,86906,20160129,8,26,Explorer,0,0:00:00,6,0,/home,New Visitor,referral,Macintosh,Orangeville,Ontario,Canada
351,AGO,86908,20160129,8,28,Explorer,0,0:00:00,6,0,/home,New Visitor,referral,Macintosh,Orangeville,Ontario,Canada
352,AGO,86909,20160129,8,29,Explorer,0,0:00:00,3,0,/home,New Visitor,referral,Macintosh,Orangeville,Ontario,Canada
353,AGO,86911,20160129,8,31,Explorer,0,0:00:00,3,0,/home,New Visitor,referral,Macintosh,Orangeville,Ontario,Canada
354,AGO,86991,20160129,9,51,Explorer,3,0:26:31,3,1,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
355,AGO,86992,20160129,9,52,Explorer,0,0:00:00,8,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
356,AGO,87001,20160129,10,1,Explorer,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
357,AGO,87021,20160129,10,21,Explorer,3,0:01:47,6,2,/stephan-jost-appointed-michael-and-sonja-koerner-director-and-ceo-of-the-art-gallery-of-ontario?cluid=lcohen3@cogeco.ca,Returning Visitor,organic,Windows,Burlington,Ontario,Canada
