ID,Age,Gender,Primary Race,Secondary Race,Ethnicity,Rebuild Services
bbef01111982b653b635,34,Female,,,,Food Stamps
bbef01111982b653b635,34,Female,,,,Mail
bbef01111982b653b635,34,Female,,,,Phones
bbef01111982b653b635,34,Female,,,,Showers
bbef01111982b653b635,34,Female,,,,
bbem08191966b000b632,49,Male,,,,Phones
bbem08191966b000b632,49,Male,,,,Showers
bbi 05161953b500b632,63,,,,,Mail
bbi 05161953b500b632,63,,,,,Other
bbi 05161953b500b632,63,,,,,Phones
bbi 05161953b500b632,63,,,,,Showers
bbnf07301990b500b534,25,Female,,,,Showers
bbof06111995b650b650,20,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
bbom08091950b400b650,65,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
bbom08091950b400b650,65,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
bbom10151957b654b650,58,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Groceries
bbom10151957b654b650,58,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
bbom12131960b652b650,55,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Other
bbom12131960b652b650,55,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
bbom12131960b652b650,55,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
bbom12141969b100b500,46,Male,,,,Showers
bbr 11261982b630b630,33,,,,,Mail
bbr 11261982b630b630,33,,,,,Other
bbr 11261982b630b630,33,,,,,Phones
bbr 11261982b630b630,33,,,,,Prescription
bbr 11261982b630b630,33,,,,,Showers
bbr 11261982b630b630,33,,,,,Visiting
bbrm03121979b634b636,37,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
bbrm03121979b634b636,37,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
bbrm08011964b450b613,51,Male,,,,Other
bbrm08011964b450b613,51,Male,,,,Showers
bbrm12211950b634b600,65,Male,,,,Showers
bbum04251974b600b620,42,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
bbwm04031972b650b620,44,Male,,,,Phones
bbwm04031972b650b620,44,Male,,,,Showers
bbwm04031972b650b620,44,Male,,,,
bbwm09211995b630b620,20,Male,,,,
bbym11241965b600b620,50,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
bbzm01201973b650b240,43,Male,,,,
bcaf01251962b653c462,54,Female,,,,Showers
bdhf03251996b635d000,20,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
bdhf03251996b635d000,20,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
bdhf03251996b635d000,20,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Prescription
bdhf03251996b635d000,20,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
bdhf03251996b635d000,20,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
bdhf03251996b635d000,20,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
bdlm12011983b634d440,32,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
bdsm09061987b653d200,28,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Ids
bdsm09061987b653d200,28,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
bdum06171976b534d242,39,Male,,,,Showers
beam06131977b525e152,38,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
beam06131977b525e152,38,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
beam07101993b525e152,22,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Medical
beef01181990b635e166,26,Female,White (HUD),,,Showers
beem08191966b520e562,49,Male,,,,Phones
beem08191966b520e562,49,Male,,,,Showers
beem08191966b520e562,49,Male,,,,Visiting
beem08191966b520e562,49,Male,,,,
belm10251954b100e453,61,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
berm08191966b520e565,49,Male,,,,Mail
berm08191966b520e565,49,Male,,,,Phones
berm08191966b520e565,49,Male,,,,Showers
bfam03301952b535f652,64,Male,,,,
bgom05271994b653g355,22,Male,,,,Other
bgom05271994b653g355,22,Male,,,,Showers
bgrm00000000b600g635,,Male,,,,
bgrm06161980b500g630,35,Male,,,,Showers
bgsm03011967b400g216,49,Male,,,,Other
bgsm03011967b400g216,49,Male,,,,Showers
bgsm03011967b400g216,49,Male,,,,
bhbm11011963b400h163,52,Male,,,,Medical
bhlm02101986b400h400,30,Male,,,,Phones
bhlm07181976b653h436,39,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
bhlm09281940b400h400,75,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Medical
bhlm12201963b400h426,52,Male,,,,Birth Certificate
bhlm12201963b400h426,52,Male,,,,Ids
bhlm12201963b400h426,52,Male,,,,Mail
bhlm12201963b400h426,52,Male,,,,Phones
bhlm12201963b400h426,52,Male,,,,Staff Person
bhmm09161978b100h553,37,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
bhmm09161978b100h553,37,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
bhmm09161978b100h553,37,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
bhnm08131950b600h536,65,Male,,,,Food Stamps
bhnm11221960b525h560,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Food Stamps
bhnm11221960b525h560,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Groceries
bhnm11221960b525h560,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Other
bhnm11221960b525h560,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
bhnm11221960b525h560,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
bhnm11221960b525h560,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Staff Person
bhnm11221960b525h560,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
bhnm12161958b625h560,57,Male,,,,Staff Person
bhr 05101965b650h610,51,,,,,Groceries
bhr 05101965b650h610,51,,,,,Other
bhr 05101965b650h610,51,,,,,Phones
bhr 05101965b650h610,51,,,,,Prescription
bhrm05101965b653h610,51,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
bhym03201973b100h520,43,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
bjhm02061975b650j525,41,Male,,,,Mail
bjhm02061975b650j525,41,Male,,,,Phones
bjhm02061975b650j525,41,Male,,,,Showers
bjhm02161994b653j525,22,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Financial Assistance
bjhm02161994b653j525,22,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Groceries
bjhm02161994b653j525,22,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
bjhm11271953b500j525,62,Male,,,,Groceries
bjhm11271953b500j525,62,Male,,,,Other
bjnf09251978b500j520,37,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Ids
bjnf09251978b500j520,37,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
bjnf09251978b500j520,37,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
bjnf09251978b500j520,37,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
bjnf09251978b500j520,37,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
bjnm08051958b100j520,57,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
bjnm08051958b100j520,57,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
bjnm08051958b100j520,57,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
bjnm08051958b100j520,57,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
bjnm08051958b100j520,57,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
bklf05041968b300k400,48,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
blwm02161950b100l652,66,Male,,,,Groceries
bmcm11161974b630m240,41,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Food Stamps
bmcm11161974b630m240,41,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
bmfm11041954b560m163,61,Male,,,,
bmgm07221987b100m225,28,Male,,,,Phones
bmlm08021976b650m452,39,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Ids
bmlm08021976b650m452,39,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Other
bmlm08021976b650m452,39,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
bmlm08021976b650m452,39,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
bmlm08021976b650m452,39,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
bmlm10081976b525m425,39,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
bmlm12111962b656m430,53,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Ids
bmlm12111962b656m430,53,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Other
bmlm12111962b656m430,53,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
bmlm12111962b656m430,53,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
bmnm08221951b500m526,64,Male,,,,Medical
bmnm08221951b500m526,64,Male,,,,Other
bmnm08221951b500m526,64,Male,,,,Showers
bmnm08221951b500m526,64,Male,,,,Visiting
bmnm08221951b500m526,64,Male,,,,
bmrm03221992b653m635,24,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Ids
bmsm09191961b620m240,54,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
bmtf11261965b653m320,50,Female,,,,Showers
bmtf11261965b653m320,50,Female,,,,
bncm05101958b650n242,58,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
bncm05101958b650n242,58,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
bncm05101958b650n242,58,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
bncm05101958b650n242,58,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
bncm05101958b650n242,58,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
bncm05101958b650n242,58,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
bncm05101958b650n242,58,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),
bncm07261964b630n242,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
bncm07261964b630n242,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Legal
bncm07261964b630n242,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
bncm07261964b630n242,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Medical
bncm07261964b630n242,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
bncm07261964b630n242,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
bncm07261964b630n242,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
bncm12231982b530n200,33,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
bncm12231982b530n200,33,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
bnem01301985b631n400,31,Male,,,,Other
bnem01301985b631n400,31,Male,,,,
bnum05011968b620n250,48,Male,,,,Medical
bnwm09011955b620n400,60,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Groceries
bnwm09011955b620n400,60,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Other
boim08201989b650o416,26,Male,,,,
bokm01141948b653o240,68,Male,,,,
bpi 11081945b654p120,70,,,,,Other
bpi 11081945b654p120,70,,,,,Showers
bpi 11081945b654p120,70,,,,,
bplf04182009b314p456,7,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
bprm11081976b100p632,39,Male,,,,Case Management
bprm11081976b100p632,39,Male,,,,Legal
bprm11081976b100p632,39,Male,,,,Phones
bprm11081976b100p632,39,Male,,,,Showers
bprm11081976b100p632,39,Male,,,,
bptm12241958b650p325,57,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
bptm12241958b650p325,57,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
bptm12241958b650p325,57,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
bptm12241958b650p325,57,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
bpum01081964b650p456,52,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
bpum01081964b650p456,52,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
bpum01081964b650p456,52,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
bram08061957b400r200,58,Male,,,,Mail
bram08061957b400r200,58,Male,,,,Medical
bram08061957b400r200,58,Male,,,,Other
bram08061957b400r200,58,Male,,,,Phones
bram08061957b400r200,58,Male,,,,Showers
bram08061957b400r200,58,Male,,,,Staff Person
bram08061957b400r200,58,Male,,,,Visiting
bram08061957b400r200,58,Male,,,,
brcm05161948b400r200,68,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Ids
brcm05161948b400r200,68,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
brcm05161948b400r200,68,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
brgm03041977b500r200,39,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Ids
brnm08191966b520r530,49,Male,,,,Mail
brnm08191966b520r530,49,Male,,,,Phones
brnm08191966b520r530,49,Male,,,,Showers
brnm08191966b520r530,49,Male,,,,
brnm08191966b520r536,49,Male,,,,Mail
brnm08191966b520r536,49,Male,,,,Phones
brnm08191966b520r536,49,Male,,,,Showers
brnm08191966b520r536,49,Male,,,,Visiting
bsam03011957b525s635,59,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
bsam03011957b525s635,59,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
bsef01011967b164s435,49,Female,,,,Case Management
bsef01011967b164s435,49,Female,,,,Mail
bsef01011967b164s435,49,Female,,,,Staff Person
bsef01011967b164s435,49,Female,,,,
bsif03141989b635s530,27,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Ids
bsif03141989b635s530,27,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Mail
bsim06021967b600s530,48,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Ids
bsim06021967b600s530,48,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
bsim06021967b600s530,48,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
bsim06021967b600s530,48,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
bslm02241975b634s415,41,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
bslm02241975b634s415,41,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Other
bslm02241975b634s415,41,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
bslm02241975b634s415,41,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),
bsom12101968b650s350,47,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),
btlf10151966b653t400,49,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
btlm04071959b532t430,57,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
btlm04071959b532t430,57,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Other
btlm04071959b532t430,57,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
btlm04071959b532t430,57,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
btlm04071959b532t430,57,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
btlm04071959b532t430,57,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
btrm10251953b525t656,62,Male,Black or African American (HUD),Black or African American (HUD),Hispanic/Latino (HUD),
btrm10311978b650t656,37,Male,,,,Birth Certificate
btrm10311978b650t656,37,Male,,,,Case Management
btrm10311978b650t656,37,Male,,,,Food Stamps
btrm10311978b650t656,37,Male,,,,Mail
btrm10311978b650t656,37,Male,,,,Phones
btrm10311978b650t656,37,Male,,,,Prescription
btrm10311978b650t656,37,Male,,,,Showers
btrm10311978b650t656,37,Male,,,,
btsm01161964b400t234,52,Male,,,,
bvrm01061959b620v600,57,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Lunch
bvrm01061959b620v600,57,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
bvrm01061959b620v600,57,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Other
bvrm01061959b620v600,57,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
bvrm01061959b620v600,57,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
bvrm01061959b620v600,57,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),
bwim03211977b653w300,39,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Ids
bwlf01091973b300w400,43,Female,,,,Lunch
bwlf01091973b300w400,43,Female,,,,Mail
bwlf01091973b300w400,43,Female,,,,Other
bwlf01091973b300w400,43,Female,,,,Phones
bwlf01091973b300w400,43,Female,,,,Visiting
bwlf01091973b300w400,43,Female,,,,
bwlf01091973b300w420,43,Female,,,,Mail
bwlf01281968b614w452,48,Female,,,,Medical
bwlm02081974b653w452,42,Male,,,,Mail
bwlm02081974b653w452,42,Male,,,,Showers
bwlm06201953b500w420,62,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Groceries
bwlm09181959b620w420,56,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Groceries
bwlm09181959b620w420,56,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Information
