Title,Catalog Title,Identifier,Description,Subjects,Creator,Neighborhood,Date,Decade,Publisher,Publisher Location (NDNP),Volume,Issue,Volume/Issue,Edition Label,Notes,Physical Measurements,Digitization Specifications,File Format,Collection,Contributing Institution,Rights and Reproduction,Copyright Status,Type,Local Type,Source,Digital Tech,Language,Title [NDNP],LCCN,Pages,Directory Name,File Name,OCLC number,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,CONTENTdm file path,CONTENTdm number,CONTENTdm file name,Fullsize,Medium
"Jewish Transcript, v. 5, no. 21, Jul. 27, 1928",The Jewish Transcript,spl_jt_3018328_05_21,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,07/27/1928,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",5,21,5021,,,21.75 x 16 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 247,708,000 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/813942030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1928,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/658,658,659.cpd,/p16118coll10/image/659.cpd,650,651.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/658/type/compoundobject/show/650/cpdtype/document/filename/651.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/658/type/compoundobject/show/650/cpdtype/document/filename/651.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 5, no. 22, Aug. 3, 1928",The Jewish Transcript,spl_jt_3018328_05_22,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,08/03/1928,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",5,22,5022,,,21.75 x 16 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 247,098,598 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/813942030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1928,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/667,667,668.cpd,/p16118coll10/image/668.cpd,659,660.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/667/type/compoundobject/show/659/cpdtype/document/filename/660.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/667/type/compoundobject/show/659/cpdtype/document/filename/660.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 5, no. 23, Aug. 10, 1928",The Jewish Transcript,spl_jt_3018328_05_23,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,08/10/1928,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",5,23,5023,,,21.75 x 16 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 247,569,520 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/813942030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1928,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/676,676,677.cpd,/p16118coll10/image/677.cpd,668,669.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/676/type/compoundobject/show/668/cpdtype/document/filename/669.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/676/type/compoundobject/show/668/cpdtype/document/filename/669.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 5, no. 24, Aug. 17, 1928",The Jewish Transcript,spl_jt_3018328_05_24,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,08/17/1928,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",5,24,5024,,,21.75 x 16 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 246,249,036 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/813942030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1928,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/685,685,686.cpd,/p16118coll10/image/686.cpd,677,678.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/685/type/compoundobject/show/677/cpdtype/document/filename/678.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/685/type/compoundobject/show/677/cpdtype/document/filename/678.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 5, no. 25, Aug. 24, 1928",The Jewish Transcript,spl_jt_3018328_05_25,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,08/24/1928,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",5,25,5025,,,21.75 x 16 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 248,421,274 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/813942030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1928,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/694,694,695.cpd,/p16118coll10/image/695.cpd,686,687.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/694/type/compoundobject/show/686/cpdtype/document/filename/687.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/694/type/compoundobject/show/686/cpdtype/document/filename/687.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 5, no. 26, Aug. 31, 1928",The Jewish Transcript,spl_jt_3018328_05_26,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,08/31/1928,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",5,26,5026,,,21.75 x 16 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 247,978,156 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/813942030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1928,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/703,703,704.cpd,/p16118coll10/image/704.cpd,695,696.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/703/type/compoundobject/show/695/cpdtype/document/filename/696.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/703/type/compoundobject/show/695/cpdtype/document/filename/696.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 5, no. 27, Sep. 7, 1928",The Jewish Transcript,spl_jt_3018328_05_27,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,09/07/1928,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",5,27,5027,,,21.75 x 16 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 247,278,548 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/813942030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1928,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/712,712,713.cpd,/p16118coll10/image/713.cpd,704,705.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/712/type/compoundobject/show/704/cpdtype/document/filename/705.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/712/type/compoundobject/show/704/cpdtype/document/filename/705.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 5, no. 28, Sep. 15, 1928",The Jewish Transcript,spl_jt_3018328_05_28,Special Rosh Hashonah Edition.,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,09/14/1928,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",5,28,5028,,,11.5 x 9 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 633,740,700 bytes [68 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/813942030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,68,X:\spcOnline\uploadImages\jt_uploadImages\1928,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/781,781,782.cpd,/p16118coll10/image/782.cpd,713,714.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/781/type/compoundobject/show/713/cpdtype/document/filename/714.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/781/type/compoundobject/show/713/cpdtype/document/filename/714.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 5, no. 29, Sep. 21, 1928",The Jewish Transcript,spl_jt_3018328_05_29,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,09/21/1928,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",5,29,5029,,,21.75 x 16 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 246,385,800 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/813942030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1928,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/790,790,791.cpd,/p16118coll10/image/791.cpd,782,783.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/790/type/compoundobject/show/782/cpdtype/document/filename/783.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/790/type/compoundobject/show/782/cpdtype/document/filename/783.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 5, no. 30, Sep. 28, 1928",The Jewish Transcript,spl_jt_3018328_05_30,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,09/28/1928,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",5,30,5030,,,21.75 x 16 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 246,817,736 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/813942030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1928,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/799,799,800.cpd,/p16118coll10/image/800.cpd,791,792.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/799/type/compoundobject/show/791/cpdtype/document/filename/792.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/799/type/compoundobject/show/791/cpdtype/document/filename/792.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 5, no. 31, Oct. 5, 1928",The Jewish Transcript,spl_jt_3018328_05_31,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,10/05/1928,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",5,31,5031,,,21.75 x 16 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 247,969,098 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/813942030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1928,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/808,808,809.cpd,/p16118coll10/image/809.cpd,800,801.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/808/type/compoundobject/show/800/cpdtype/document/filename/801.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/808/type/compoundobject/show/800/cpdtype/document/filename/801.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
